id,year,treated,age,educ,black,married,nodegree,dwincl,re74,hisp,early_ra,sample,experimental,re
9382.0,1978.0,,42.0,5.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,18694.71875
9383.0,1975.0,,20.0,12.0,0.0,0.0,0.0,,1880.8961181640625,1.0,,2.0,0.0,1668.5806884765625
9383.0,1978.0,,20.0,12.0,0.0,0.0,0.0,,1880.8961181640625,1.0,,2.0,0.0,12220.798828125
9384.0,1975.0,,42.0,12.0,0.0,1.0,0.0,,0.0,1.0,,2.0,0.0,0.0
9384.0,1978.0,,42.0,12.0,0.0,1.0,0.0,,0.0,1.0,,2.0,0.0,0.0
9385.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,21493.15625,0.0,,2.0,0.0,21602.033203125
9385.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,21493.15625,0.0,,2.0,0.0,25564.669921875
9386.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,11475.42578125,0.0,,2.0,0.0,13776.5322265625
9386.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,11475.42578125,0.0,,2.0,0.0,11275.0537109375
9387.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,7382.51708984375,0.0,,2.0,0.0,9186.1455078125
9387.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,7382.51708984375,0.0,,2.0,0.0,14231.984375
9388.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,13818.708984375,0.0,,2.0,0.0,12682.6455078125
9388.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,13818.708984375,0.0,,2.0,0.0,7125.59765625
9389.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,3435.629150390625
9389.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9390.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,13138.8427734375,0.0,,2.0,0.0,10072.3544921875
9390.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,13138.8427734375,0.0,,2.0,0.0,9854.958984375
9391.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,12611.80078125,0.0,,2.0,0.0,12775.7421875
9391.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,12611.80078125,0.0,,2.0,0.0,13436.9677734375
9392.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,18761.939453125,0.0,,2.0,0.0,5564.32275390625
9392.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,18761.939453125,0.0,,2.0,0.0,17206.6484375
9393.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,7966.37890625,0.0,,2.0,0.0,10690.0166015625
9393.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,7966.37890625,0.0,,2.0,0.0,0.0
9394.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,7155.2421875,0.0,,2.0,0.0,11259.3388671875
9394.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,7155.2421875,0.0,,2.0,0.0,23868.240234375
9395.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,6344.10595703125,0.0,,2.0,0.0,6719.08056640625
9395.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,6344.10595703125,0.0,,2.0,0.0,25012.0
9396.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,4137.9716796875,0.0,,2.0,0.0,3772.209716796875
9396.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,4137.9716796875,0.0,,2.0,0.0,11888.310546875
9397.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9397.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9398.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,13074.1875,0.0,,2.0,0.0,14152.5
9398.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,13074.1875,0.0,,2.0,0.0,10830.2578125
9399.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,11824.1748046875,0.0,,2.0,0.0,6346.693359375
9399.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,11824.1748046875,0.0,,2.0,0.0,21202.419921875
9400.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,12364.9326171875,0.0,,2.0,0.0,17038.5
9400.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,12364.9326171875,0.0,,2.0,0.0,23302.26953125
9401.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,7245.435546875
9401.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,25564.669921875
9402.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,15237.2177734375,0.0,,2.0,0.0,14797.0166015625
9402.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,15237.2177734375,0.0,,2.0,0.0,15295.9482421875
9403.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,14910.0205078125,0.0,,2.0,0.0,17956.935546875
9403.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,14910.0205078125,0.0,,2.0,0.0,0.0
9404.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,2484.350341796875,0.0,,2.0,0.0,17008.064453125
9404.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,2484.350341796875,0.0,,2.0,0.0,19312.408203125
9405.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,7835.10791015625,0.0,,2.0,0.0,3355.064453125
9405.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,7835.10791015625,0.0,,2.0,0.0,11546.955078125
9406.0,1975.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,3331.790283203125
9406.0,1978.0,,21.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,15103.84375
9407.0,1975.0,,19.0,4.0,0.0,0.0,1.0,,10474.240234375,1.0,,2.0,0.0,11767.7900390625
9407.0,1978.0,,19.0,4.0,0.0,0.0,1.0,,10474.240234375,1.0,,2.0,0.0,3907.109130859375
9408.0,1975.0,,22.0,16.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9408.0,1978.0,,22.0,16.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,22522.03125
9409.0,1975.0,,22.0,16.0,0.0,0.0,0.0,,899.303466796875,0.0,,2.0,0.0,948.8709716796875
9409.0,1978.0,,22.0,16.0,0.0,0.0,0.0,,899.303466796875,0.0,,2.0,0.0,0.0
9410.0,1975.0,,22.0,16.0,0.0,0.0,0.0,,3895.0224609375,0.0,,2.0,0.0,13959.1455078125
9410.0,1978.0,,22.0,16.0,0.0,0.0,0.0,,3895.0224609375,0.0,,2.0,0.0,13961.560546875
9411.0,1975.0,,22.0,16.0,0.0,0.0,0.0,,1418.5091552734375,0.0,,2.0,0.0,4508.0322265625
9411.0,1978.0,,22.0,16.0,0.0,0.0,0.0,,1418.5091552734375,0.0,,2.0,0.0,4626.76171875
9412.0,1975.0,,22.0,16.0,0.0,0.0,0.0,,3534.517333984375,0.0,,2.0,0.0,2110.790283203125
9412.0,1978.0,,22.0,16.0,0.0,0.0,0.0,,3534.517333984375,0.0,,2.0,0.0,21540.8203125
9413.0,1975.0,,20.0,12.0,0.0,0.0,0.0,,12989.9384765625,1.0,,2.0,0.0,12317.4189453125
9413.0,1978.0,,20.0,12.0,0.0,0.0,0.0,,12989.9384765625,1.0,,2.0,0.0,11546.955078125
9414.0,1975.0,,20.0,12.0,0.0,0.0,0.0,,7609.79248046875,1.0,,2.0,0.0,9771.5810546875
9414.0,1978.0,,20.0,12.0,0.0,0.0,0.0,,7609.79248046875,1.0,,2.0,0.0,5634.5712890625
9415.0,1975.0,,46.0,8.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,0.0
9415.0,1978.0,,46.0,8.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,5367.10302734375
9416.0,1975.0,,46.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
9416.0,1978.0,,46.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,12562.1533203125
9417.0,1975.0,,46.0,8.0,0.0,1.0,1.0,,18240.7734375,0.0,,2.0,0.0,18230.85546875
9417.0,1978.0,,46.0,8.0,0.0,1.0,1.0,,18240.7734375,0.0,,2.0,0.0,20188.701171875
9418.0,1975.0,,46.0,8.0,0.0,1.0,1.0,,3136.7861328125,0.0,,2.0,0.0,7202.4677734375
9418.0,1978.0,,46.0,8.0,0.0,1.0,1.0,,3136.7861328125,0.0,,2.0,0.0,11180.4794921875
9419.0,1975.0,,36.0,9.0,0.0,1.0,1.0,,20172.611328125,0.0,,2.0,0.0,18128.806640625
9419.0,1978.0,,36.0,9.0,0.0,1.0,1.0,,20172.611328125,0.0,,2.0,0.0,18594.234375
9420.0,1975.0,,36.0,9.0,0.0,1.0,1.0,,19396.7421875,0.0,,2.0,0.0,20314.791015625
9420.0,1978.0,,36.0,9.0,0.0,1.0,1.0,,19396.7421875,0.0,,2.0,0.0,22604.783203125
9421.0,1975.0,,36.0,9.0,0.0,1.0,1.0,,21148.326171875,0.0,,2.0,0.0,19758.0
9421.0,1978.0,,36.0,9.0,0.0,1.0,1.0,,21148.326171875,0.0,,2.0,0.0,19711.39453125
9422.0,1975.0,,36.0,9.0,0.0,1.0,1.0,,16350.0810546875,0.0,,2.0,0.0,15360.9677734375
9422.0,1978.0,,36.0,9.0,0.0,1.0,1.0,,16350.0810546875,0.0,,2.0,0.0,19439.4921875
9423.0,1975.0,,29.0,14.0,0.0,0.0,0.0,,13252.48046875,0.0,,2.0,0.0,13785.4833984375
9423.0,1978.0,,29.0,14.0,0.0,0.0,0.0,,13252.48046875,0.0,,2.0,0.0,13670.4482421875
9424.0,1975.0,,46.0,7.0,0.0,1.0,1.0,,19171.42578125,0.0,,2.0,0.0,1317.6773681640625
9424.0,1978.0,,46.0,7.0,0.0,1.0,1.0,,19171.42578125,0.0,,2.0,0.0,0.0
9425.0,1975.0,,46.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,21711.2421875
9425.0,1978.0,,46.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,4857.287109375
9426.0,1975.0,,22.0,15.0,0.0,0.0,0.0,,3511.006103515625,0.0,,2.0,0.0,0.0
9426.0,1978.0,,22.0,15.0,0.0,0.0,0.0,,3511.006103515625,0.0,,2.0,0.0,9854.958984375
9427.0,1975.0,,22.0,15.0,0.0,0.0,0.0,,474.142578125,0.0,,2.0,0.0,4013.9033203125
9427.0,1978.0,,22.0,15.0,0.0,0.0,0.0,,474.142578125,0.0,,2.0,0.0,25564.669921875
9428.0,1975.0,,36.0,8.0,0.0,1.0,1.0,,10272.435546875,0.0,,2.0,0.0,13538.4189453125
9428.0,1978.0,,36.0,8.0,0.0,1.0,1.0,,10272.435546875,0.0,,2.0,0.0,11026.7958984375
9429.0,1975.0,,36.0,8.0,0.0,1.0,1.0,,18209.42578125,0.0,,2.0,0.0,14073.7255859375
9429.0,1978.0,,36.0,8.0,0.0,1.0,1.0,,18209.42578125,0.0,,2.0,0.0,3516.9892578125
9430.0,1975.0,,36.0,8.0,0.0,1.0,1.0,,25441.080078125,0.0,,2.0,0.0,22253.708984375
9430.0,1978.0,,36.0,8.0,0.0,1.0,1.0,,25441.080078125,0.0,,2.0,0.0,25051.8984375
9431.0,1975.0,,30.0,14.0,0.0,0.0,0.0,,6157.9755859375,1.0,,2.0,0.0,392.0806579589844
9431.0,1978.0,,30.0,14.0,0.0,0.0,0.0,,6157.9755859375,1.0,,2.0,0.0,2636.26416015625
9432.0,1975.0,,46.0,6.0,0.0,1.0,1.0,,16334.4072265625,0.0,,2.0,0.0,9716.0810546875
9432.0,1978.0,,46.0,6.0,0.0,1.0,1.0,,16334.4072265625,0.0,,2.0,0.0,12503.044921875
9433.0,1975.0,,22.0,14.0,0.0,0.0,0.0,,1373.446044921875,0.0,,2.0,0.0,2422.306396484375
9433.0,1978.0,,22.0,14.0,0.0,0.0,0.0,,1373.446044921875,0.0,,2.0,0.0,7874.8046875
9434.0,1975.0,,42.0,8.0,0.0,1.0,1.0,,11538.1220703125,1.0,,2.0,0.0,2638.935546875
9434.0,1978.0,,42.0,8.0,0.0,1.0,1.0,,11538.1220703125,1.0,,2.0,0.0,25564.669921875
9435.0,1975.0,,36.0,14.0,0.0,1.0,0.0,,0.0,1.0,,2.0,0.0,18488.662109375
9435.0,1978.0,,36.0,14.0,0.0,1.0,0.0,,0.0,1.0,,2.0,0.0,18543.990234375
9436.0,1975.0,,46.0,6.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,0.0
9436.0,1978.0,,46.0,6.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,0.0
9437.0,1975.0,,36.0,7.0,0.0,1.0,1.0,,24040.203125,0.0,,2.0,0.0,25243.548828125
9437.0,1978.0,,36.0,7.0,0.0,1.0,1.0,,24040.203125,0.0,,2.0,0.0,25564.669921875
9438.0,1975.0,,36.0,7.0,0.0,1.0,1.0,,10538.896484375,0.0,,2.0,0.0,11456.2744140625
9438.0,1978.0,,36.0,7.0,0.0,1.0,1.0,,10538.896484375,0.0,,2.0,0.0,11603.109375
9439.0,1975.0,,36.0,14.0,0.0,1.0,0.0,,24175.392578125,1.0,,2.0,0.0,12360.38671875
9439.0,1978.0,,36.0,14.0,0.0,1.0,0.0,,24175.392578125,1.0,,2.0,0.0,25564.669921875
9440.0,1975.0,,27.0,18.0,0.0,0.0,0.0,,12935.0791015625,0.0,,2.0,0.0,4561.74169921875
9440.0,1978.0,,27.0,18.0,0.0,0.0,0.0,,12935.0791015625,0.0,,2.0,0.0,16540.193359375
9441.0,1975.0,,27.0,18.0,0.0,0.0,0.0,,879.7108154296875,0.0,,2.0,0.0,3544.838623046875
9441.0,1978.0,,27.0,18.0,0.0,0.0,0.0,,879.7108154296875,0.0,,2.0,0.0,2194.424072265625
9442.0,1975.0,,46.0,11.0,0.0,1.0,1.0,,20985.70703125,1.0,,2.0,0.0,21122.2265625
9442.0,1978.0,,46.0,11.0,0.0,1.0,1.0,,20985.70703125,1.0,,2.0,0.0,20101.513671875
9443.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,14404.529296875,0.0,,2.0,0.0,16404.7265625
9443.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,14404.529296875,0.0,,2.0,0.0,25564.669921875
9444.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,11688.9853515625,0.0,,2.0,0.0,10960.3544921875
9444.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,11688.9853515625,0.0,,2.0,0.0,15802.8076171875
9445.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,2260.993896484375,0.0,,2.0,0.0,0.0
9445.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,2260.993896484375,0.0,,2.0,0.0,0.0
9446.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
9446.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
9447.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,20235.306640625,0.0,,2.0,0.0,15137.177734375
9447.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,20235.306640625,0.0,,2.0,0.0,13051.28125
9448.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,9326.1103515625,0.0,,2.0,0.0,9227.322265625
9448.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,9326.1103515625,0.0,,2.0,0.0,12668.5498046875
9449.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,22126.59765625
9449.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,0.0
9450.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9450.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9451.0,1975.0,,29.0,12.0,0.0,0.0,0.0,,21203.185546875,0.0,,2.0,0.0,20726.564453125
9451.0,1978.0,,29.0,12.0,0.0,0.0,0.0,,21203.185546875,0.0,,2.0,0.0,25564.669921875
9452.0,1975.0,,22.0,13.0,0.0,0.0,0.0,,10580.041015625,0.0,,2.0,0.0,18801.966796875
9452.0,1978.0,,22.0,13.0,0.0,0.0,0.0,,10580.041015625,0.0,,2.0,0.0,16223.9599609375
9453.0,1975.0,,22.0,13.0,0.0,0.0,0.0,,14141.9873046875,0.0,,2.0,0.0,11427.62890625
9453.0,1978.0,,22.0,13.0,0.0,0.0,0.0,,14141.9873046875,0.0,,2.0,0.0,15092.021484375
9454.0,1975.0,,22.0,13.0,0.0,0.0,0.0,,19590.708984375,0.0,,2.0,0.0,25243.548828125
9454.0,1978.0,,22.0,13.0,0.0,0.0,0.0,,19590.708984375,0.0,,2.0,0.0,727.04150390625
9455.0,1975.0,,22.0,13.0,0.0,0.0,0.0,,12905.6904296875,0.0,,2.0,0.0,14687.806640625
9455.0,1978.0,,22.0,13.0,0.0,0.0,0.0,,12905.6904296875,0.0,,2.0,0.0,16928.8359375
9456.0,1975.0,,28.0,15.0,0.0,0.0,0.0,,21030.76953125,0.0,,2.0,0.0,24593.662109375
9456.0,1978.0,,28.0,15.0,0.0,0.0,0.0,,21030.76953125,0.0,,2.0,0.0,1689.04150390625
9457.0,1975.0,,23.0,16.0,0.0,0.0,0.0,,581.9022216796875,0.0,,2.0,0.0,3308.51611328125
9457.0,1978.0,,23.0,16.0,0.0,0.0,0.0,,581.9022216796875,0.0,,2.0,0.0,10666.23046875
9458.0,1975.0,,23.0,16.0,0.0,0.0,0.0,,7327.65771484375,0.0,,2.0,0.0,2373.9677734375
9458.0,1978.0,,23.0,16.0,0.0,0.0,0.0,,7327.65771484375,0.0,,2.0,0.0,12061.2041015625
9459.0,1975.0,,23.0,16.0,0.0,0.0,0.0,,1824.077392578125,0.0,,2.0,0.0,1197.725830078125
9459.0,1978.0,,23.0,16.0,0.0,0.0,0.0,,1824.077392578125,0.0,,2.0,0.0,6584.74951171875
9460.0,1975.0,,38.0,16.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,15087.048828125
9460.0,1978.0,,38.0,16.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,22878.162109375
9461.0,1975.0,,36.0,13.0,0.0,1.0,0.0,,14373.181640625,1.0,,2.0,0.0,14474.7578125
9461.0,1978.0,,36.0,13.0,0.0,1.0,0.0,,14373.181640625,1.0,,2.0,0.0,16507.68359375
9462.0,1975.0,,36.0,11.0,0.0,1.0,1.0,,25862.322265625,1.0,,2.0,0.0,25243.548828125
9462.0,1978.0,,36.0,11.0,0.0,1.0,1.0,,25862.322265625,1.0,,2.0,0.0,25564.669921875
9463.0,1975.0,,26.0,18.0,0.0,0.0,0.0,,2251.197509765625,0.0,,2.0,0.0,20205.580078125
9463.0,1978.0,,26.0,18.0,0.0,0.0,0.0,,2251.197509765625,0.0,,2.0,0.0,22479.17578125
9464.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,11426.4443359375,0.0,,2.0,0.0,13183.935546875
9464.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,11426.4443359375,0.0,,2.0,0.0,6296.5927734375
9465.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,13902.95703125,0.0,,2.0,0.0,14770.1611328125
9465.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,13902.95703125,0.0,,2.0,0.0,21028.048828125
9466.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,12237.580078125,0.0,,2.0,0.0,10274.6611328125
9466.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,12237.580078125,0.0,,2.0,0.0,13572.9189453125
9467.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,21019.013671875,0.0,,2.0,0.0,21491.033203125
9467.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,21019.013671875,0.0,,2.0,0.0,25564.669921875
9468.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,17024.068359375,0.0,,2.0,0.0,20882.322265625
9468.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,17024.068359375,0.0,,2.0,0.0,25564.669921875
9469.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,12355.13671875,0.0,,2.0,0.0,15158.6611328125
9469.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,12355.13671875,0.0,,2.0,0.0,18991.7421875
9470.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,401.6496887207031,0.0,,2.0,0.0,3575.274169921875
9470.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,401.6496887207031,0.0,,2.0,0.0,11956.2861328125
9471.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2909.274169921875
9471.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,20392.626953125
9472.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1980.0968017578125
9472.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,19581.35546875
9473.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,19102.8515625,0.0,,2.0,0.0,17829.822265625
9473.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,19102.8515625,0.0,,2.0,0.0,25564.669921875
9474.0,1975.0,,22.0,12.0,0.0,0.0,0.0,,25474.38671875,0.0,,2.0,0.0,25166.564453125
9474.0,1978.0,,22.0,12.0,0.0,0.0,0.0,,25474.38671875,0.0,,2.0,0.0,25564.669921875
9475.0,1975.0,,35.0,18.0,0.0,1.0,0.0,,24343.890625,0.0,,2.0,0.0,25243.548828125
9475.0,1978.0,,35.0,18.0,0.0,1.0,0.0,,24343.890625,0.0,,2.0,0.0,25564.669921875
9476.0,1975.0,,35.0,18.0,0.0,1.0,0.0,,1050.1669921875,0.0,,2.0,0.0,0.0
9476.0,1978.0,,35.0,18.0,0.0,1.0,0.0,,1050.1669921875,0.0,,2.0,0.0,0.0
9477.0,1975.0,,35.0,18.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9477.0,1978.0,,35.0,18.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9478.0,1975.0,,23.0,15.0,0.0,0.0,0.0,,2298.219970703125,0.0,,2.0,0.0,8965.935546875
9478.0,1978.0,,23.0,15.0,0.0,0.0,0.0,,2298.219970703125,0.0,,2.0,0.0,15972.74609375
9479.0,1975.0,,23.0,15.0,0.0,0.0,0.0,,4081.15283203125,0.0,,2.0,0.0,2359.645263671875
9479.0,1978.0,,23.0,15.0,0.0,0.0,0.0,,4081.15283203125,0.0,,2.0,0.0,7740.33203125
9480.0,1975.0,,23.0,15.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,4885.79052734375
9480.0,1978.0,,23.0,15.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,11115.458984375
9481.0,1975.0,,23.0,15.0,0.0,0.0,0.0,,7850.7822265625,0.0,,2.0,0.0,10405.3544921875
9481.0,1978.0,,23.0,15.0,0.0,0.0,0.0,,7850.7822265625,0.0,,2.0,0.0,17342.599609375
9482.0,1975.0,,23.0,15.0,0.0,0.0,0.0,,6440.10986328125,0.0,,2.0,0.0,3441.0
9482.0,1978.0,,23.0,15.0,0.0,0.0,0.0,,6440.10986328125,0.0,,2.0,0.0,20522.666015625
9483.0,1975.0,,23.0,15.0,0.0,0.0,0.0,,8836.29296875,0.0,,2.0,0.0,5215.20947265625
9483.0,1978.0,,23.0,15.0,0.0,0.0,0.0,,8836.29296875,0.0,,2.0,0.0,11131.7138671875
9484.0,1975.0,,33.0,14.0,1.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9484.0,1978.0,,33.0,14.0,1.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
9485.0,1975.0,,46.0,4.0,0.0,1.0,1.0,,10039.283203125,0.0,,2.0,0.0,9073.3544921875
9485.0,1978.0,,46.0,4.0,0.0,1.0,1.0,,10039.283203125,0.0,,2.0,0.0,2124.970703125
9486.0,1975.0,,46.0,4.0,0.0,1.0,1.0,,13951.9384765625,0.0,,2.0,0.0,16426.208984375
9486.0,1978.0,,46.0,4.0,0.0,1.0,1.0,,13951.9384765625,0.0,,2.0,0.0,25564.669921875
9487.0,1975.0,,36.0,12.0,0.0,1.0,0.0,,20991.583984375,1.0,,2.0,0.0,17077.88671875
9487.0,1978.0,,36.0,12.0,0.0,1.0,0.0,,20991.583984375,1.0,,2.0,0.0,22804.27734375
9488.0,1975.0,,27.0,16.0,0.0,0.0,0.0,,3189.686279296875,0.0,,2.0,0.0,11440.1611328125
9488.0,1978.0,,27.0,16.0,0.0,0.0,0.0,,3189.686279296875,0.0,,2.0,0.0,17689.865234375
9489.0,1975.0,,38.0,14.0,0.0,0.0,0.0,,8440.521484375,0.0,,2.0,0.0,0.0
9489.0,1978.0,,38.0,14.0,0.0,0.0,0.0,,8440.521484375,0.0,,2.0,0.0,5990.70361328125
9490.0,1975.0,,24.0,16.0,0.0,0.0,0.0,,5948.333984375,0.0,,2.0,0.0,623.0322875976562
9490.0,1978.0,,24.0,16.0,0.0,0.0,0.0,,5948.333984375,0.0,,2.0,0.0,25564.669921875
9491.0,1975.0,,28.0,13.0,0.0,0.0,0.0,,8991.0751953125,0.0,,2.0,0.0,1280.0806884765625
9491.0,1978.0,,28.0,13.0,0.0,0.0,0.0,,8991.0751953125,0.0,,2.0,0.0,6371.95703125
9492.0,1975.0,,35.0,17.0,0.0,1.0,0.0,,25584.10546875,0.0,,2.0,0.0,25243.548828125
9492.0,1978.0,,35.0,17.0,0.0,1.0,0.0,,25584.10546875,0.0,,2.0,0.0,25564.669921875
9493.0,1975.0,,35.0,17.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
9493.0,1978.0,,35.0,17.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
9494.0,1975.0,,35.0,17.0,0.0,1.0,0.0,,6916.2119140625,0.0,,2.0,0.0,7152.3388671875
9494.0,1978.0,,35.0,17.0,0.0,1.0,0.0,,6916.2119140625,0.0,,2.0,0.0,15660.9462890625
9495.0,1975.0,,35.0,17.0,0.0,1.0,0.0,,21614.630859375,0.0,,2.0,0.0,21569.806640625
9495.0,1978.0,,35.0,17.0,0.0,1.0,0.0,,21614.630859375,0.0,,2.0,0.0,25564.669921875
9496.0,1975.0,,35.0,17.0,0.0,1.0,0.0,,12946.8349609375,0.0,,2.0,0.0,0.0
9496.0,1978.0,,35.0,17.0,0.0,1.0,0.0,,12946.8349609375,0.0,,2.0,0.0,12476.4453125
9497.0,1975.0,,23.0,14.0,0.0,0.0,0.0,,11357.8701171875,0.0,,2.0,0.0,12713.0810546875
9497.0,1978.0,,23.0,14.0,0.0,0.0,0.0,,11357.8701171875,0.0,,2.0,0.0,1606.288818359375
9498.0,1975.0,,23.0,14.0,0.0,0.0,0.0,,4141.89013671875,0.0,,2.0,0.0,1362.4354248046875
9498.0,1978.0,,23.0,14.0,0.0,0.0,0.0,,4141.89013671875,0.0,,2.0,0.0,17964.72265625
9499.0,1975.0,,23.0,14.0,0.0,0.0,0.0,,5023.56005859375,0.0,,2.0,0.0,4420.306640625
9499.0,1978.0,,23.0,14.0,0.0,0.0,0.0,,5023.56005859375,0.0,,2.0,0.0,15256.048828125
9500.0,1975.0,,23.0,14.0,0.0,0.0,0.0,,6136.423828125,0.0,,2.0,0.0,8853.1455078125
